
=======================================================
  MobileNetV2 + relu  (device=cuda)
  [relu] E38  tr=0.1159/0.963  vl=0.1237/0.971
  [relu] E39  tr=0.0871/0.981  vl=0.1388/0.942
  [relu] E40  tr=0.0835/0.977  vl=0.1287/0.957
  [relu] E41  tr=0.1027/0.969  vl=0.1229/0.957
  [relu] E42  tr=0.1196/0.965  vl=0.1142/0.971
  [relu] E43  tr=0.0961/0.973  vl=0.1122/0.957
  [relu] E44  tr=0.0932/0.973  vl=0.1233/0.957
  [relu] E45  tr=0.1296/0.954  vl=0.1114/0.957
  [relu] E46  tr=0.1061/0.969  vl=0.1138/0.957
  [relu] E47  tr=0.1149/0.959  vl=0.1210/0.971
  [relu] E48  tr=0.0938/0.969  vl=0.1292/0.942
  [relu] E49  tr=0.1125/0.963  vl=0.1240/0.942
  [relu] E50  tr=0.1091/0.963  vl=0.1242/0.957
  [relu] E51  tr=0.0944/0.963  vl=0.1096/0.957
  [relu] E52  tr=0.1006/0.961  vl=0.1090/0.957
  [relu] E53  tr=0.1128/0.969  vl=0.1209/0.957
  [relu] E54  tr=0.1105/0.967  vl=0.1235/0.957
  [relu] E55  tr=0.0933/0.967  vl=0.1178/0.971
  [relu] E56  tr=0.1221/0.952  vl=0.1209/0.971
  [relu] E57  tr=0.0901/0.973  vl=0.1197/0.971
  [relu] E58  tr=0.0982/0.971  vl=0.1233/0.957
  [relu] E59  tr=0.0898/0.973  vl=0.1124/0.957
  [relu] E60  tr=0.1007/0.971  vl=0.1184/0.957

=======================================================
  MobileNetV2 + elu  (device=cuda)
=======================================================
  [elu] E01  tr=0.5126/0.737  vl=0.6247/0.580
  [elu] E02  tr=0.3236/0.857  vl=0.4518/0.739
  [elu] E03  tr=0.2951/0.884  vl=0.3106/0.913
  [elu] E04  tr=0.2619/0.907  vl=0.4841/0.739
  [elu] E05  tr=0.2194/0.909  vl=0.3162/0.855
  [elu] E06  tr=0.2534/0.903  vl=0.2556/0.928
  [elu] E07  tr=0.2686/0.896  vl=0.1914/0.913
  [elu] E08  tr=0.1860/0.934  vl=0.1949/0.928
  [elu] E09  tr=0.1901/0.925  vl=0.1955/0.913
  [elu] E10  tr=0.2047/0.899  vl=0.2480/0.913
  [elu] E11  tr=0.1928/0.917  vl=0.2962/0.884
  [elu] E12  tr=0.1744/0.934  vl=0.2050/0.928
  [elu] E13  tr=0.1733/0.930  vl=0.1907/0.913
  [elu] E14  tr=0.1702/0.932  vl=0.2028/0.913
  [elu] E15  tr=0.1873/0.938  vl=0.1963/0.928
  [elu] E16  tr=0.1434/0.946  vl=0.2332/0.899
  [elu] E17  tr=0.1471/0.944  vl=0.2224/0.913
  [elu] E18  tr=0.1502/0.938  vl=0.2248/0.913
  [elu] E19  tr=0.1772/0.944  vl=0.2287/0.913
  [elu] E20  tr=0.1581/0.940  vl=0.1455/0.971
  [elu] E21  tr=0.1588/0.940  vl=0.1448/0.942
  [elu] E22  tr=0.1659/0.938  vl=0.1562/0.957
  [elu] E23  tr=0.1257/0.969  vl=0.1411/0.971
  [elu] E24  tr=0.1130/0.965  vl=0.1952/0.913
  [elu] E25  tr=0.1318/0.957  vl=0.1326/0.971
  [elu] E26  tr=0.1331/0.948  vl=0.1520/0.986
  [elu] E27  tr=0.1558/0.940  vl=0.1431/0.986
  [elu] E28  tr=0.1320/0.948  vl=0.1677/0.971
